ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
461886,Male,Yes,33,Yes,Healthcare,9.0,Low,2.0,Cat_6,D
467386,Male,No,31,No,Doctor,0.0,Low,1.0,Cat_6,D
464632,Male,No,29,No,Entertainment,0.0,Low,8.0,Cat_4,D
460554,Male,Yes,38,No,Artist,5.0,Average,3.0,Cat_3,B
464507,Male,Yes,53,Yes,Artist,0.0,High,3.0,Cat_6,C
466228,Male,Yes,80,No,Lawyer,0.0,Low,1.0,Cat_4,B
460250,Male,No,27,Yes,Healthcare,8.0,Low,4.0,Cat_6,D
463996,Female,No,29,No,Healthcare,,Low,5.0,Cat_4,D
460590,Male,Yes,37,Yes,Artist,0.0,Average,3.0,Cat_3,B
461030,Female,No,19,No,Healthcare,8.0,Low,5.0,Cat_3,D
462334,Male,No,47,Yes,Artist,9.0,Low,2.0,Cat_6,B
467310,Female,Yes,88,Yes,Lawyer,0.0,High,3.0,Cat_6,B
464077,Female,Yes,60,Yes,Artist,4.0,High,2.0,Cat_6,C
460076,Female,No,49,Yes,,0.0,Low,2.0,Cat_6,D
467860,Female,No,33,Yes,Entertainment,0.0,Low,1.0,Cat_7,B
465858,Female,Yes,48,Yes,Artist,3.0,Low,1.0,Cat_6,A
462434,Male,Yes,57,Yes,Artist,0.0,Average,4.0,Cat_6,C
467083,Female,Yes,88,Yes,Lawyer,1.0,High,2.0,Cat_6,A
464553,Male,Yes,70,Yes,Artist,1.0,Low,2.0,Cat_6,B
459984,Female,Yes,36,Yes,Entertainment,0.0,Average,3.0,Cat_6,B
466148,Male,Yes,39,No,Entertainment,0.0,Average,4.0,Cat_6,C
459788,Female,No,36,Yes,Entertainment,,Low,1.0,Cat_3,A
467798,Female,No,20,No,,,Low,2.0,Cat_6,D
464306,Male,No,29,Yes,Artist,3.0,Low,1.0,Cat_6,B
467479,Male,Yes,35,Yes,Executive,1.0,Average,4.0,Cat_6,C
461056,Female,Yes,57,Yes,Artist,0.0,High,3.0,Cat_3,C
459627,Male,No,40,Yes,Artist,14.0,Low,2.0,Cat_2,A
464164,Female,Yes,81,Yes,Lawyer,0.0,High,2.0,Cat_6,C
460570,Male,No,25,Yes,Marketing,,Low,5.0,Cat_3,C
465819,Female,No,42,Yes,Engineer,1.0,Low,7.0,Cat_4,A
462130,Male,Yes,45,Yes,Artist,9.0,Average,2.0,Cat_6,C
466213,Male,No,23,No,Healthcare,4.0,Low,5.0,Cat_6,D
464381,Male,Yes,35,Yes,Artist,4.0,Average,2.0,Cat_6,A
464086,Male,Yes,42,Yes,Artist,1.0,Average,4.0,Cat_6,B
467763,Female,No,48,Yes,Artist,1.0,Low,1.0,Cat_2,B
461647,Female,Yes,55,Yes,Artist,2.0,Average,3.0,Cat_6,C
461436,Male,Yes,55,Yes,Artist,8.0,Average,2.0,Cat_2,C
467718,Female,No,20,No,Healthcare,2.0,Low,6.0,Cat_2,D
464021,Female,No,18,No,Healthcare,1.0,Low,5.0,Cat_6,D
467834,Female,No,23,No,Healthcare,0.0,Low,4.0,Cat_2,D
462058,Male,Yes,42,Yes,Entertainment,9.0,Low,2.0,Cat_6,A
461018,Male,No,25,No,Marketing,0.0,Low,3.0,Cat_3,A
463041,Female,Yes,43,Yes,Artist,,Average,4.0,Cat_2,B
467105,Female,Yes,45,Yes,Lawyer,0.0,Low,1.0,Cat_6,B
463449,Male,Yes,25,No,Healthcare,1.0,Average,2.0,Cat_6,D
465742,Female,Yes,45,Yes,Artist,3.0,Low,3.0,Cat_6,C
459577,Male,Yes,82,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
466899,Female,Yes,51,Yes,Artist,,Low,2.0,Cat_6,C
462339,Male,No,33,Yes,Artist,3.0,Low,5.0,Cat_6,A
461285,Male,No,20,No,Healthcare,,Low,3.0,Cat_6,D
466853,Male,No,32,Yes,Healthcare,1.0,Low,3.0,Cat_6,B
466655,Male,Yes,57,No,Executive,1.0,Low,2.0,Cat_6,C
460598,Female,Yes,35,Yes,Doctor,0.0,Average,3.0,Cat_3,A
460616,Male,Yes,32,Yes,Homemaker,2.0,Average,2.0,Cat_3,C
460386,Male,Yes,29,Yes,Healthcare,0.0,Low,2.0,Cat_6,D
460176,Female,No,28,Yes,Entertainment,0.0,Low,4.0,Cat_6,C
465377,Male,Yes,26,Yes,Artist,5.0,Average,,Cat_6,A
465913,Female,Yes,29,Yes,Artist,10.0,Low,2.0,Cat_6,B
462165,Male,Yes,70,Yes,Lawyer,3.0,High,2.0,Cat_6,D
461516,Male,Yes,32,Yes,Entertainment,0.0,Average,3.0,Cat_6,A
467141,Male,Yes,50,Yes,Artist,1.0,Low,3.0,Cat_6,A
467338,Female,No,27,Yes,Healthcare,2.0,Low,6.0,Cat_6,D
459795,Male,No,52,Yes,Artist,0.0,Low,1.0,Cat_6,A
462649,Female,Yes,30,No,Engineer,,Average,8.0,Cat_4,D
466433,Male,Yes,43,Yes,Entertainment,8.0,Low,2.0,Cat_6,B
467028,Male,No,27,Yes,Artist,0.0,Low,1.0,Cat_6,D
462105,Male,Yes,47,No,Executive,,High,4.0,Cat_4,B
459745,Male,Yes,47,No,Artist,0.0,Low,4.0,Cat_1,A
467167,Male,Yes,73,Yes,Artist,1.0,Average,,Cat_3,C
464740,Female,Yes,59,No,Artist,1.0,Low,3.0,Cat_4,C
467636,Male,Yes,45,Yes,Doctor,1.0,Average,2.0,Cat_6,C
459914,Male,No,38,Yes,Artist,2.0,Low,1.0,Cat_4,D
462443,Male,No,20,No,Healthcare,1.0,Low,2.0,Cat_4,D
461141,Male,Yes,55,No,Homemaker,2.0,Low,1.0,Cat_3,A
459581,Female,No,35,No,,,Low,,Cat_7,A
464127,Female,No,33,Yes,Healthcare,1.0,Low,5.0,Cat_2,B
465042,Male,Yes,36,Yes,Artist,1.0,Average,4.0,Cat_6,C
467209,Female,No,35,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
466768,Female,Yes,36,Yes,Artist,0.0,Low,4.0,Cat_6,C
461381,Male,Yes,31,Yes,Entertainment,0.0,Average,2.0,Cat_6,A
459480,Female,Yes,50,Yes,Entertainment,7.0,Low,3.0,Cat_6,A
465023,Male,Yes,43,Yes,Artist,9.0,Average,2.0,Cat_2,C
467037,Male,Yes,56,No,Lawyer,0.0,High,2.0,Cat_6,C
465732,Male,Yes,47,Yes,Marketing,0.0,Low,2.0,Cat_4,D
462325,Male,No,37,Yes,Healthcare,1.0,Low,4.0,Cat_4,B
459166,Male,Yes,77,Yes,Artist,1.0,Low,1.0,Cat_6,A
461024,Male,Yes,82,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
460935,Male,Yes,87,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
463850,Male,Yes,26,No,Entertainment,0.0,High,2.0,Cat_6,D
460756,Female,No,28,No,Homemaker,8.0,Low,,Cat_6,D
466293,Male,Yes,79,No,Lawyer,0.0,High,2.0,Cat_6,B
459671,Female,Yes,48,Yes,Artist,,Average,3.0,Cat_4,A
464572,Female,Yes,47,Yes,Marketing,1.0,Low,1.0,Cat_6,D
461265,Male,No,33,No,Marketing,1.0,Low,6.0,Cat_4,D
467596,Male,Yes,37,No,Artist,1.0,Low,5.0,Cat_3,C
463615,Female,Yes,58,Yes,Artist,,Average,2.0,Cat_6,C
459215,Female,Yes,58,Yes,Artist,0.0,Low,3.0,Cat_3,C
461741,Male,Yes,67,Yes,Lawyer,1.0,High,2.0,Cat_6,B
466303,Male,Yes,67,Yes,Lawyer,0.0,High,2.0,Cat_2,B
460682,Male,Yes,43,No,Artist,6.0,Low,2.0,Cat_3,B
467389,Male,No,43,No,Engineer,1.0,Low,,Cat_6,D
460404,Male,Yes,38,Yes,Artist,5.0,Low,7.0,Cat_6,A
466980,Male,Yes,72,Yes,Lawyer,1.0,High,2.0,Cat_6,A
466307,Male,Yes,49,Yes,Artist,1.0,Low,2.0,Cat_6,C
465738,Male,Yes,38,Yes,Entertainment,8.0,Low,2.0,Cat_3,B
461084,Female,Yes,38,Yes,Artist,8.0,Average,2.0,Cat_6,B
459032,Male,No,21,No,Doctor,0.0,Low,3.0,Cat_6,A
464878,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_4,D
459369,Male,Yes,35,No,Engineer,,Average,7.0,Cat_4,A
460344,Female,Yes,52,Yes,Artist,14.0,Average,2.0,Cat_6,C
460618,Male,Yes,55,Yes,Lawyer,,Low,4.0,Cat_3,C
466909,Male,Yes,61,Yes,Artist,0.0,Low,2.0,Cat_6,B
460279,Female,Yes,27,No,Entertainment,6.0,High,2.0,Cat_6,B
464082,Male,Yes,77,Yes,Lawyer,0.0,Low,1.0,Cat_6,A
461839,Male,Yes,58,Yes,Artist,1.0,Average,2.0,Cat_6,C
463480,Female,Yes,27,No,Healthcare,0.0,Low,2.0,Cat_6,D
463130,Female,Yes,78,No,Lawyer,1.0,High,2.0,Cat_6,B
465372,Female,No,37,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
465543,Female,Yes,43,Yes,Healthcare,0.0,Average,2.0,Cat_3,A
461441,Male,Yes,58,Yes,Artist,1.0,Average,4.0,Cat_6,C
460058,Male,Yes,46,Yes,Artist,0.0,Low,1.0,Cat_4,B
466058,Male,Yes,35,No,Entertainment,1.0,Low,,Cat_4,A
463167,Male,Yes,39,Yes,Doctor,1.0,Average,3.0,Cat_6,A
466931,Male,No,37,Yes,Entertainment,1.0,Low,2.0,Cat_3,A
460829,Male,No,18,Yes,Healthcare,1.0,Low,2.0,Cat_6,D
460994,Male,Yes,78,Yes,Lawyer,0.0,Low,5.0,Cat_6,A
460180,Female,Yes,27,Yes,Marketing,11.0,Average,2.0,Cat_6,A
462716,Male,No,33,No,Entertainment,6.0,Low,2.0,Cat_4,D
459030,Male,Yes,46,No,Executive,6.0,High,6.0,Cat_6,C
462828,Male,No,25,No,Marketing,3.0,Low,3.0,Cat_5,D
464895,Male,No,19,No,Doctor,1.0,Low,5.0,Cat_4,C
460299,Male,Yes,56,Yes,Artist,4.0,Low,1.0,Cat_6,B
465091,Male,Yes,63,Yes,Entertainment,,Average,3.0,Cat_6,C
467788,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,D
463525,Female,Yes,40,No,Engineer,0.0,Low,3.0,Cat_6,A
467410,Female,Yes,62,Yes,Lawyer,0.0,Low,2.0,Cat_6,C
459324,Female,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,D
467787,Male,No,20,No,Healthcare,8.0,Low,5.0,Cat_6,D
466623,Male,Yes,56,,Entertainment,4.0,Average,4.0,Cat_3,C
463913,Male,No,36,Yes,Doctor,1.0,Low,1.0,Cat_6,A
463604,Male,No,23,No,Healthcare,2.0,Low,3.0,Cat_2,D
465812,Male,Yes,47,No,Artist,0.0,Average,5.0,Cat_4,A
467840,Female,,22,No,Healthcare,0.0,Low,6.0,Cat_2,D
460346,Female,Yes,40,Yes,Artist,12.0,Average,,Cat_6,C
464668,Male,Yes,32,No,Healthcare,1.0,High,4.0,Cat_4,D
466176,Male,No,38,Yes,Doctor,8.0,Low,1.0,Cat_2,B
460063,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_3,A
463456,Male,Yes,46,No,Entertainment,1.0,High,3.0,Cat_6,B
464344,Female,Yes,58,Yes,Artist,1.0,Low,1.0,Cat_6,B
459401,Male,No,26,No,Healthcare,1.0,Low,3.0,,C
458982,Male,Yes,61,Yes,Executive,1.0,High,3.0,Cat_6,C
461814,Female,No,37,Yes,Artist,1.0,Low,1.0,Cat_3,A
462765,Female,Yes,50,Yes,Artist,1.0,High,8.0,Cat_6,B
467110,Male,,60,Yes,Lawyer,1.0,High,1.0,Cat_6,D
460274,Female,Yes,58,Yes,Artist,7.0,Low,2.0,Cat_6,C
461169,Male,No,39,Yes,Entertainment,9.0,Low,2.0,Cat_3,D
459881,Male,No,25,Yes,Healthcare,8.0,Low,4.0,Cat_6,D
463157,Male,Yes,46,Yes,Entertainment,5.0,Low,3.0,Cat_6,A
462528,Female,Yes,49,Yes,Artist,0.0,Low,1.0,Cat_6,C
464071,Male,Yes,82,Yes,Lawyer,0.0,High,2.0,Cat_6,B
461096,Female,No,33,No,Engineer,9.0,Low,4.0,Cat_3,B
462398,Female,Yes,62,Yes,Artist,1.0,Low,4.0,Cat_4,C
462370,Male,Yes,35,Yes,Executive,4.0,High,3.0,Cat_6,B
460205,Male,Yes,55,Yes,Artist,4.0,Low,2.0,Cat_6,B
462181,Female,No,32,Yes,Healthcare,8.0,Low,3.0,Cat_6,C
462705,Female,Yes,69,No,Lawyer,0.0,Average,2.0,Cat_6,C
465263,Male,Yes,65,Yes,Artist,1.0,High,2.0,Cat_6,C
465752,Male,Yes,42,Yes,Artist,5.0,Average,2.0,Cat_6,C
462532,Male,No,32,Yes,Doctor,0.0,Low,4.0,Cat_2,D
460458,Female,No,41,No,Marketing,1.0,Low,,Cat_3,D
464833,Male,Yes,51,No,Executive,,Low,9.0,Cat_4,D
464132,Male,No,28,No,Entertainment,1.0,Low,2.0,Cat_6,D
461154,Male,No,21,No,Homemaker,0.0,Low,4.0,Cat_3,A
465834,Male,No,48,Yes,Entertainment,0.0,Low,3.0,Cat_2,A
464924,Male,Yes,26,No,Entertainment,,High,6.0,Cat_4,D
464050,Female,No,30,Yes,Artist,0.0,Low,1.0,Cat_6,A
461079,Female,No,26,No,Engineer,4.0,Low,1.0,Cat_7,A
461413,Female,No,40,Yes,Artist,2.0,Low,1.0,Cat_6,B
465421,Female,No,25,No,Engineer,1.0,Low,1.0,Cat_4,A
463278,Female,Yes,59,Yes,Engineer,0.0,Low,1.0,Cat_3,B
460665,Male,No,29,No,Entertainment,5.0,Low,1.0,Cat_6,D
460916,Male,Yes,63,No,Entertainment,1.0,Average,,Cat_6,B
459268,Female,No,33,No,Homemaker,7.0,Low,,Cat_6,D
461674,Male,Yes,48,Yes,Executive,0.0,High,4.0,Cat_6,C
464196,Female,,36,Yes,Entertainment,8.0,Low,1.0,Cat_6,A
465253,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_7,D
465862,Female,,50,Yes,Artist,8.0,Average,1.0,Cat_6,A
461151,Male,No,32,Yes,Artist,0.0,Low,3.0,Cat_3,D
461793,Male,No,20,No,Marketing,0.0,Low,2.0,Cat_6,D
461291,Male,No,18,No,Healthcare,0.0,Low,2.0,Cat_6,D
460307,Male,No,27,No,Entertainment,6.0,Low,2.0,Cat_6,D
459405,Female,Yes,81,No,Doctor,0.0,High,2.0,Cat_6,A
459162,Female,Yes,85,Yes,Lawyer,0.0,High,2.0,Cat_6,A
466260,Male,Yes,43,Yes,Entertainment,0.0,Average,2.0,Cat_6,B
461887,Female,No,89,Yes,Lawyer,2.0,Low,1.0,Cat_6,D
465729,Male,Yes,41,Yes,Artist,0.0,Average,4.0,Cat_4,B
461764,Female,No,41,Yes,Artist,0.0,Low,1.0,Cat_6,A
462678,Female,Yes,48,Yes,Artist,4.0,Average,3.0,Cat_6,C
466035,Female,Yes,86,Yes,Lawyer,1.0,Low,2.0,Cat_6,B
460825,Male,No,30,Yes,Doctor,1.0,Low,3.0,Cat_4,D
460798,Female,No,28,No,Engineer,,Low,6.0,Cat_6,C
466790,Male,Yes,45,Yes,Doctor,1.0,Average,2.0,Cat_3,A
463139,Male,Yes,60,Yes,Executive,1.0,High,6.0,Cat_2,B
463575,Female,No,28,Yes,Entertainment,0.0,Low,3.0,Cat_6,D
459433,Male,No,26,No,Doctor,1.0,Low,4.0,Cat_6,D
467405,Female,No,37,Yes,Artist,1.0,Low,1.0,Cat_4,C
466424,Female,Yes,42,Yes,Engineer,1.0,High,3.0,Cat_3,A
467758,Female,Yes,50,Yes,Doctor,1.0,Low,,Cat_6,B
467228,Male,No,29,Yes,Healthcare,,Low,4.0,Cat_6,C
467685,Male,Yes,50,No,Marketing,1.0,High,6.0,Cat_4,A
466780,Female,No,36,Yes,Artist,11.0,Low,,Cat_6,A
463391,Male,Yes,62,Yes,Doctor,5.0,Low,1.0,Cat_3,B
467560,Female,Yes,73,Yes,Lawyer,1.0,Low,2.0,Cat_6,B
461826,Male,Yes,35,Yes,Artist,12.0,Average,2.0,Cat_6,A
467497,Male,Yes,51,Yes,Artist,1.0,Low,3.0,Cat_6,D
467334,Male,Yes,73,No,Executive,0.0,High,2.0,Cat_6,C
461246,Male,Yes,51,Yes,Artist,,Average,5.0,Cat_6,C
462886,Male,Yes,70,No,Doctor,1.0,High,2.0,Cat_6,D
460096,Female,Yes,78,No,Lawyer,1.0,Low,1.0,Cat_5,A
463490,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6,D
467695,Male,Yes,43,No,Marketing,1.0,Low,2.0,Cat_7,D
460402,Female,Yes,50,Yes,Doctor,1.0,Low,2.0,Cat_7,A
462668,Female,No,41,Yes,Artist,2.0,Low,1.0,Cat_6,B
462324,Male,Yes,65,Yes,Entertainment,0.0,High,2.0,Cat_6,A
461871,Male,Yes,53,Yes,Artist,0.0,Average,2.0,Cat_6,C
467500,Female,Yes,32,Yes,Artist,4.0,High,2.0,Cat_6,C
461703,Female,Yes,29,Yes,Healthcare,0.0,Low,2.0,Cat_6,A
459596,Female,Yes,61,Yes,Doctor,1.0,Average,2.0,Cat_6,B
462928,Male,Yes,49,Yes,Artist,2.0,Average,4.0,Cat_2,C
465271,Male,Yes,47,No,Executive,0.0,High,5.0,Cat_6,B
459165,Male,No,27,No,Doctor,7.0,Low,3.0,Cat_6,C
462321,Female,No,42,Yes,Engineer,6.0,Low,1.0,Cat_6,A
463412,Male,No,33,Yes,Artist,,Low,2.0,Cat_6,A
465595,Female,No,38,No,Engineer,0.0,Low,3.0,Cat_4,C
463901,Male,Yes,35,No,Artist,0.0,Low,6.0,Cat_4,C
466939,Male,Yes,66,No,Lawyer,0.0,High,2.0,Cat_6,B
459402,Female,Yes,51,Yes,Artist,1.0,Average,4.0,Cat_6,C
459840,Male,Yes,60,Yes,Artist,1.0,Low,1.0,Cat_6,B
465492,Male,Yes,61,No,Entertainment,1.0,Low,1.0,Cat_2,A
460662,Female,No,46,No,Homemaker,9.0,Low,1.0,Cat_6,D
465743,Female,Yes,50,Yes,Artist,1.0,Average,5.0,Cat_2,C
465273,Female,No,35,Yes,Healthcare,9.0,Low,2.0,Cat_2,D
460720,Female,Yes,48,Yes,Artist,1.0,Average,2.0,Cat_6,B
463463,Male,Yes,32,No,Doctor,0.0,Low,2.0,Cat_6,A
466008,Male,Yes,36,Yes,Artist,1.0,Low,2.0,Cat_6,C
459159,Male,Yes,80,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
465039,Female,Yes,88,No,Lawyer,0.0,High,2.0,Cat_6,B
467385,Male,No,47,No,Artist,1.0,Low,,Cat_4,A
464030,Male,No,18,No,Entertainment,1.0,Low,4.0,Cat_6,D
467717,Female,Yes,66,No,Engineer,0.0,High,5.0,Cat_4,B
466451,Male,Yes,41,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
460649,Female,No,29,No,Homemaker,8.0,Low,1.0,Cat_4,D
465593,Male,Yes,56,No,Lawyer,0.0,High,3.0,Cat_3,A
461646,Female,Yes,60,Yes,Artist,,High,4.0,Cat_6,C
465183,Female,Yes,38,Yes,Artist,3.0,Low,2.0,Cat_7,C
464977,Female,Yes,66,No,,1.0,Average,2.0,Cat_4,B
463891,Male,Yes,75,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
463863,Male,Yes,35,Yes,Artist,0.0,Average,2.0,Cat_6,C
467250,Male,Yes,63,Yes,Entertainment,6.0,Low,2.0,Cat_6,D
465426,Male,No,30,No,Healthcare,0.0,Low,4.0,Cat_6,B
467784,Female,Yes,45,Yes,Artist,9.0,Low,1.0,Cat_7,C
465224,Male,Yes,61,Yes,Executive,0.0,Low,3.0,Cat_6,D
467041,Female,Yes,57,Yes,Artist,1.0,Average,4.0,Cat_6,C
463833,Female,No,25,No,Doctor,,Low,4.0,Cat_4,A
465022,Female,Yes,72,Yes,Lawyer,0.0,High,2.0,Cat_6,C
459829,Male,Yes,53,Yes,Artist,3.0,High,3.0,Cat_7,D
459818,Female,Yes,68,No,Lawyer,1.0,Low,1.0,Cat_6,D
460737,Male,,66,Yes,Artist,0.0,Low,,Cat_3,B
465346,Female,No,37,Yes,Marketing,1.0,Low,3.0,Cat_6,D
466161,Male,Yes,46,No,Artist,0.0,Average,,Cat_6,C
463403,Male,No,18,No,Healthcare,2.0,Low,4.0,Cat_6,D
462200,Female,Yes,52,Yes,Doctor,1.0,Low,3.0,Cat_4,B
459300,Female,Yes,58,Yes,Artist,0.0,Low,,Cat_6,C
460026,Male,No,26,No,Engineer,7.0,Low,1.0,Cat_6,D
463208,Male,Yes,57,Yes,Executive,1.0,Average,5.0,Cat_6,C
462093,Male,No,33,Yes,Artist,1.0,Low,,Cat_4,D
464920,Male,No,36,Yes,Artist,2.0,Low,1.0,Cat_4,B
463882,Female,Yes,43,Yes,Artist,1.0,Low,1.0,Cat_1,A
463970,Female,No,25,No,Healthcare,1.0,Low,5.0,Cat_4,B
463392,Female,Yes,36,Yes,Artist,5.0,Low,2.0,Cat_4,B
464592,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_6,A
463956,Female,No,28,No,Entertainment,0.0,Low,5.0,Cat_2,D
459124,Female,Yes,75,Yes,Artist,1.0,High,3.0,Cat_6,B
462390,Female,No,28,No,Healthcare,0.0,Low,4.0,Cat_3,B
462556,Male,Yes,57,Yes,Entertainment,0.0,Average,7.0,Cat_5,C
462913,Female,No,25,Yes,Artist,4.0,Low,5.0,Cat_6,C
461224,Female,Yes,33,Yes,Doctor,8.0,High,2.0,Cat_6,D
463735,Male,No,29,Yes,Healthcare,4.0,Low,2.0,Cat_6,C
463713,Male,No,30,No,Engineer,9.0,Low,3.0,Cat_4,D
462073,Female,No,36,Yes,Artist,6.0,Low,1.0,Cat_6,C
467067,Female,No,32,No,Healthcare,0.0,Low,4.0,Cat_6,C
467456,Male,Yes,36,No,Executive,7.0,High,4.0,Cat_6,A
461431,Male,Yes,42,Yes,Doctor,1.0,Average,2.0,Cat_1,C
461025,Male,Yes,38,No,Executive,1.0,High,4.0,Cat_6,D
463418,Male,Yes,53,No,Executive,1.0,High,4.0,Cat_6,A
464403,Female,Yes,65,Yes,Lawyer,0.0,High,3.0,Cat_6,C
463010,Male,Yes,81,No,Executive,0.0,Low,1.0,Cat_6,D
463004,Male,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_6,C
464871,Female,No,28,Yes,Entertainment,6.0,Low,3.0,Cat_4,B
461135,Female,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,D
464863,Female,Yes,25,No,Engineer,6.0,Average,8.0,Cat_4,D
466263,Male,No,53,Yes,Artist,0.0,Low,2.0,Cat_4,C
459370,Male,No,18,No,Healthcare,13.0,Low,4.0,Cat_6,D
461313,Male,Yes,57,Yes,Artist,1.0,Average,,Cat_6,C
462872,Female,Yes,47,No,Engineer,10.0,Low,2.0,Cat_3,D
467847,Male,Yes,41,Yes,Artist,8.0,High,2.0,Cat_2,A
464363,Female,Yes,41,Yes,Artist,9.0,Low,1.0,Cat_6,C
460210,Male,No,29,,Entertainment,8.0,Low,9.0,Cat_6,A
467491,Male,Yes,47,Yes,Artist,1.0,Average,4.0,Cat_6,C
465431,Male,Yes,35,No,Artist,0.0,Low,2.0,Cat_6,B
466891,Female,Yes,53,No,Homemaker,9.0,Low,1.0,Cat_6,A
460747,Male,Yes,52,Yes,Artist,1.0,Average,4.0,Cat_3,C
459836,Male,,32,Yes,Healthcare,8.0,High,5.0,Cat_7,D
464913,Male,Yes,52,Yes,Entertainment,0.0,Low,4.0,Cat_4,B
465702,Male,No,32,Yes,Entertainment,1.0,Low,1.0,Cat_4,A
466587,Female,No,48,No,Healthcare,0.0,Low,4.0,Cat_6,C
459285,Male,No,76,Yes,Lawyer,0.0,Low,2.0,Cat_6,A
466476,Female,No,29,No,Healthcare,0.0,Low,3.0,Cat_6,D
462215,Female,No,20,No,Marketing,1.0,Low,3.0,Cat_4,D
461807,Male,No,30,Yes,Doctor,10.0,Low,4.0,Cat_6,D
461721,Male,No,26,Yes,Entertainment,7.0,Low,5.0,Cat_5,D
459784,Female,Yes,52,Yes,Engineer,0.0,High,5.0,Cat_6,B
462587,Female,Yes,78,No,Lawyer,1.0,High,2.0,Cat_4,B
462983,Female,Yes,66,Yes,Lawyer,1.0,High,2.0,Cat_6,A
459303,Male,Yes,55,Yes,Artist,0.0,Low,1.0,Cat_6,B
467304,Male,No,33,No,Doctor,1.0,Low,2.0,Cat_3,C
461458,Female,No,40,Yes,Artist,6.0,Low,1.0,Cat_6,B
461201,Female,No,59,Yes,Artist,,Low,1.0,Cat_6,C
464435,Male,Yes,48,Yes,Entertainment,1.0,Low,3.0,Cat_6,A
459287,Male,No,35,Yes,Lawyer,1.0,Low,1.0,Cat_4,D
464100,Female,No,33,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
466601,Male,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_4,C
463379,Male,No,29,No,Marketing,1.0,Low,7.0,Cat_6,D
462868,Male,Yes,36,No,Entertainment,0.0,Average,4.0,Cat_4,A
466439,Male,Yes,61,No,Engineer,0.0,Low,4.0,Cat_6,D
465455,Male,No,26,No,Doctor,0.0,Low,2.0,Cat_6,D
460661,Female,No,33,No,Homemaker,9.0,Low,1.0,Cat_6,D
466486,Female,Yes,43,Yes,Doctor,9.0,Low,2.0,Cat_4,A
462508,Male,Yes,37,Yes,Healthcare,0.0,Low,7.0,Cat_4,D
460422,Male,Yes,53,Yes,Entertainment,1.0,High,,Cat_6,B
460321,Male,Yes,25,Yes,Artist,3.0,Average,2.0,Cat_6,B
460708,Male,Yes,35,Yes,Artist,0.0,Low,3.0,Cat_6,C
462224,Female,Yes,63,No,Engineer,4.0,Average,8.0,Cat_4,D
467873,Female,Yes,36,Yes,Artist,1.0,Average,2.0,Cat_6,C
462831,Male,Yes,29,No,Executive,1.0,High,3.0,Cat_6,D
466986,Male,Yes,45,No,Entertainment,1.0,Average,3.0,Cat_6,B
462406,Male,Yes,27,No,Engineer,6.0,Low,3.0,Cat_6,D
463022,Male,Yes,60,Yes,Executive,4.0,High,3.0,Cat_6,C
461168,Female,Yes,29,No,Engineer,5.0,Average,2.0,Cat_3,A
461251,Female,No,46,Yes,Marketing,0.0,Low,,Cat_6,D
464736,Male,No,28,Yes,Engineer,0.0,Low,5.0,Cat_4,D
464552,Female,Yes,38,Yes,Artist,1.0,Average,3.0,Cat_4,C
464411,Male,No,30,Yes,Healthcare,3.0,Low,6.0,Cat_7,D
466906,Male,No,59,Yes,Artist,1.0,Low,2.0,Cat_6,B
462012,Female,No,25,No,Healthcare,0.0,Low,8.0,Cat_7,B
466012,Male,Yes,56,,Artist,2.0,Average,3.0,Cat_4,B
461341,Female,Yes,39,Yes,Artist,0.0,High,2.0,Cat_6,A
459616,Female,No,21,No,Healthcare,,Low,4.0,Cat_1,D
461672,Female,No,26,No,Engineer,1.0,Low,2.0,Cat_6,A
466814,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_6,D
465342,Male,Yes,83,Yes,Executive,0.0,High,2.0,Cat_6,A
465242,Male,No,22,No,Healthcare,7.0,Low,4.0,Cat_3,D
462127,Male,Yes,68,Yes,Lawyer,0.0,High,2.0,Cat_6,C
459642,Male,Yes,36,Yes,Executive,,High,4.0,Cat_6,B
467222,Male,Yes,74,Yes,Entertainment,1.0,Average,2.0,Cat_6,A
467945,Male,Yes,65,Yes,Artist,0.0,Average,2.0,Cat_6,C
465268,Male,Yes,29,No,Executive,12.0,Low,3.0,Cat_6,B
464178,Male,No,29,Yes,Doctor,3.0,Low,3.0,Cat_4,A
